/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/hard/safe-50-h49-unsat.cnf, 3600.0
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/hard/sortnet-8-ipc5-h18-unsat.cnf, 3600.0
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT07/industrial/babic/hsatv17/hsat_vc11813.cnf, 2.26
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT07/industrial/babic/hsatv17/hsat_vc11803.cnf, 1.77
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT07/industrial/babic/xinetd/xinetd_vc56703.cnf, 0.29
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT07/industrial/fuhs/medium/AProVE07-09.cnf, 473.33
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT07/industrial/fuhs/medium/AProVE07-16.cnf, 342.3
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT07/industrial/fuhs/hard/AProVE07-27.cnf, 3600.0
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT07/industrial/fuhs/hard/AProVE07-26.cnf, 3600.0
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT07/industrial/fuhs/hard/AProVE07-25.cnf, 3600.0
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT07/industrial/fuhs/hard/AProVE07-01.cnf, 3600.0
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT07/industrial/fuhs/hard/AProVE07-08.cnf, 2800.49
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/medium-sat/partial-5-13-s.cnf, 55.9
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/medium-sat/partial-5-15-s.cnf, 1188.42
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-sat/partial-10-13-s.cnf, 3600.0
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-sat/partial-5-17-s.cnf, 3600.0
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-sat/partial-10-15-s.cnf, 1713.48
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/dated-5-19-u.cnf, 3600.0
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/total-5-15-u.cnf, 3600.0
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/partial-5-17-u.cnf, 3600.0
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/dated-5-15-u.cnf, 505.14
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/partial-10-13-u.cnf, 3600.0
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/dated-10-19-u.cnf, 3600.0
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/partial-5-15-u.cnf, 3600.0
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/total-5-17-u.cnf, 3600.0
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/dated-5-17-u.cnf, 1015.88
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/partial-5-13-u.cnf, 3600.0
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/total-10-17-u.cnf, 3600.0
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/dated-5-13-u.cnf, 3600.0
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/partial-5-11-u.cnf, 3600.0
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/partial-10-19-u.cnf, 3600.0
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/total-10-19-u.cnf, 3600.0
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/medium-unsat/total-10-13-u.cnf, 1842.2
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/medium-unsat/total-5-13-u.cnf, 76.03
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/medium-unsat/total-5-11-u.cnf, 24.92
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT_RACE06/mizh-sha0-36-2.cnf, 3600.0
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-g10id.cnf, 230.54
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-f10ni.cnf, 2029.58
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT_RACE06/velev-pipe-o-uns-1.1-6.cnf, 2679.37
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT_RACE06/simon-s03-fifo8-300.cnf, 35.67
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT_RACE06/velev-pipe-sat-1.0-b10.cnf, 207.5
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-c9.cnf, 3.24
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-g7nidw.cnf, 64.56
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-g10bidw.cnf, 1725.91
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT_RACE06/velev-pipe-o-uns-1.0-7.cnf, 1377.12
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT_RACE06/goldb-heqc-i10mul.cnf, 513.66
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT_RACE06/velev-pipe-sat-1.0-b7.cnf, 3600.0
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-c6nidw_i.cnf, 78.07
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-f9n.cnf, 822.23
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-c7bidw_i.cnf, 148.77
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-c10nidw_s.cnf, 40.65
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-g6bi.cnf, 1.07
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT_RACE06/schup-l2s-guid-1-k56.cnf, 186.28
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-c7nidw.cnf, 163.67
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT_RACE06/simon-s02b-dp11u10.cnf, 294.14
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT_RACE06/simon-s02b-k2f-gr-rcs-w8.cnf, 3600.0
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT_RACE06/velev-live-uns-2.0-ebuf.cnf, 52.36
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT_RACE06/velev-vliw-uns-4.0-9C1.cnf, 3600.0
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT_RACE06/velev-pipe-uns-1.0-8.cnf, 3600.0
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT_RACE06/goldb-heqc-term1mul.cnf, 34.67
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT_RACE06/een-tip-uns-nusmv-t5.B.cnf, 1.31
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/mizh-md5-48-5.cnf, 193.92
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/manol-pipe-c10nidw.cnf, 986.12
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/velev-vliw-uns-4.0-9-i1.cnf, 3600.0
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/manol-pipe-c10nid_i.cnf, 652.56
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/mizh-md5-47-3.cnf, 158.49
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/mizh-md5-47-4.cnf, 595.2
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/mizh-sha0-35-3.cnf, 288.93
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/schup-l2s-motst-2-k315.cnf, 35.74
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/goldb-heqc-frg1mul.cnf, 3600.0
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/schup-l2s-abp4-1-k31.cnf, 18.9
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/goldb-heqc-alu4mul.cnf, 358.86
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/mizh-sha0-36-3.cnf, 29.13
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/mizh-sha0-36-4.cnf, 2100.95
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/cmu-bmc-longmult15.cnf, 20.8
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/een-tip-sat-texas-tp-5e.cnf, 0.14
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/goldb-heqc-dalumul.cnf, 2757.38
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/manol-pipe-g10nid.cnf, 406.94
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/goldb-heqc-x1mul.cnf, 3600.0
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/schup-l2s-bc56s-1-k391.cnf, 1359.58
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/aloul-chnl11-13.cnf, 3600.0
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/hoons-vbmc-lucky7.cnf, 1.03
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/manol-pipe-f9b.cnf, 760.79
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/simon-s03-w08-15.cnf, 169.19
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/vange-col-abb313GPIA-9-c.cnf, 3600.0
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/cmu-bmc-barrel6.cnf, 2.52
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/velev-engi-uns-1.0-4nd.cnf, 16.79
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/manol-pipe-c6bidw_i.cnf, 64.24
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-21-s100.cnf, 3600.0
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-31-s100.cnf, 3600.0
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-26-s100.cnf, 3600.0
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-19-s100.cnf, 1187.9
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-16-s100.cnf, 25.58
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-20-s100.cnf, 3600.0
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-17-s100.cnf, 125.91
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-27-s100.cnf, 3600.0
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-28-s100.cnf, 3600.0
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-34-s100.cnf, 3600.0
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-24-s100.cnf, 3600.0
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-14-s100.cnf, 47.5
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-23-s100.cnf, 3600.0
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-33-s100.cnf, 3600.0
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-13-s100.cnf, 15.37
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-15-s100.cnf, 21.61
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-25-s100.cnf, 783.97
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-22-s100.cnf, 3600.0
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-32-s100.cnf, 3600.0
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-06.cnf, 30.49
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-10.cnf, 1752.82
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-09.cnf, 728.87
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-07.cnf, 101.46
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-11.cnf, 3600.0
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-16.cnf, 3600.0
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-15.cnf, 3600.0
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-04.cnf, 4.69
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-14.cnf, 3600.0
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-05.cnf, 16.24
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/smulo/smulo128.cnf, 3600.0
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/smulo/smulo016.cnf, 23.99
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/icbrt/icbrt1_32.cnf, 16.1
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/maxor/maxor128.cnf, 3600.0
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/maxxor/maxxor064.cnf, 3600.0
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/maxxor/maxxor128.cnf, 3600.0
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minxorminand/minxorminand032.cnf, 9.76
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minxorminand/minxorminand064.cnf, 259.62
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minxorminand/minxorminand128.cnf, 3600.0
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minor/minor032.cnf, 0.54
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minor/minor064.cnf, 5.46
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitsarray/countbitsarray02_32.cnf, 3600.0
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitsarray/countbitsarray32_32.cnf, 3600.0
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitsarray/countbitsarray08_32.cnf, 3600.0
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minandmaxor/minandmaxor032.cnf, 8.37
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minandmaxor/minandmaxor128.cnf, 3600.0
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/maxand/maxand064.cnf, 8.1
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/mulhs/mulhs032.cnf, 3600.0
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/mulhs/mulhs016.cnf, 3600.0
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minxor/minxor128.cnf, 1403.32
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitssrl/countbitssrl128.cnf, 3600.0
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitssrl/countbitssrl032.cnf, 3507.29
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitssrl/countbitssrl016.cnf, 3.0
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minand/minand128.cnf, 58.77
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitsrotate/countbitsrotate128.cnf, 3600.0
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitsrotate/countbitsrotate016.cnf, 54.67
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitsrotate/countbitsrotate032.cnf, 3600.0
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/maxxororand/maxxororand128.cnf, 3600.0
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/maxxororand/maxxororand032.cnf, 875.75
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitswegner/countbitswegner064.cnf, 108.61
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/c32sat/post-cbmc-aes-d-r2-noholes.cnf, 1579.95
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/c32sat/post-cbmc-aes-ele-noholes.cnf, 40.11
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/c32sat/post-cbmc-aes-ee-r2-noholes.cnf, 2096.15
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/c32sat/post-c32s-gcdm16-23.cnf, 228.97
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/c32sat/post-c32s-ss-8.cnf, 2557.58
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/c32sat/post-cbmc-aes-ee-r3-noholes.cnf, 3600.0
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/c32sat/post-c32s-gcdm16-22.cnf, 249.89
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/c32sat/post-c32s-col400-16.cnf, 53.37
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-13.cnf, 0.14
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-21.cnf, 1.27
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-05.cnf, 5.05
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-20.cnf, 98.74
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-12.cnf, 0.74
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-15.cnf, 12.63
/ubc/cs/project/arrow/raid1/projects/Sat_Data/bench/SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-03.cnf, 0.93
